file,EPI,Start,Stop
a_13,CVF,488277,490206
a_13,HVF,490207,492656
a_13,CVF,492657,494762
a_13,HVF,494763,494845
a_13,HPE,494846,497005
a_13,HAS,497006,500292
a_13,CAS,500293,527609
a_13,HAS,527610,530352
a_13,HVF,530353,538660
a_13,DVF,538661,539481
a_13,HVF,539482,539763
a_13,HPE,539764,542641
a_13,HPR,542642,555040
a_13,HVF,555041,570104
a_13,HPE,570105,578219
a_13,HPR,578220,625000
a_14,hun,1,6475
a_14,HVF,6476,26936
a_14,CVF,26937,67141
a_14,HVF,67142,68652
a_14,CVF,68653,96114
a_14,HVF,96115,102480
a_14,DVF,102481,103319
a_14,HVF,103320,103785
a_14,HAS,103786,106831
a_14,CAS,106832,127457
a_14,CVT,127458,145433
a_14,HVT,145434,153943
a_14,CVT,153944,200886
a_14,HVT,200887,208259
a_14,DVT,208260,209099
a_14,HVT,209100,209420
a_14,HAS,209421,212152
a_14,CAS,212153,311167
a_14,HAS,311168,311457
a_14,HVT,311458,317872
a_14,DVT,317873,318714
a_14,HVT,318715,318903
a_14,HAS,318904,322335
a_14,CAS,322336,412928
a_14,HAS,412929,413045
a_14,HVF,413046,417688
a_14,DVF,417689,418529
a_14,HVF,418530,424086
a_14,DVF,424087,424929
a_14,HVF,424930,430844
a_14,DVF,430845,431684
a_14,HVF,431685,431793
a_14,HAS,431794,433168
a_14,HPE,433169,437779
a_14,CPE,437780,438040
a_14,HPE,438041,440508
a_14,CPE,440509,522318
a_14,HPE,522319,524415
a_14,CPE,524416,530862
a_14,HPE,530863,538018
a_14,DPE,538019,538859
a_14,HPE,538860,543531
a_14,DPE,543532,544374
a_14,HPE,544375,554672
a_14,DPE,554673,555514
a_14,HPE,555515,557923
a_14,HVF,557924,560555
a_14,CVF,560556,652429
a_14,HVF,652430,652679
a_14,HPE,652680,659302
a_14,DPE,659303,660144
a_14,HPE,660145,665005
a_14,DPE,665006,665844
a_14,HPE,665845,670269
a_14,HVF,670270,673302
a_14,DVF,673303,674144
a_14,HVF,674145,677920
a_14,CVF,677921,773490
a_14,HVF,773491,773676
a_14,HPE,773677,785404
a_14,DPE,785405,786244
a_14,HPE,786245,791427
a_14,DPE,791428,792269
a_14,HPE,792270,799719
a_14,DPE,799720,800559
a_14,HPE,800560,809660
a_14,CPE,809661,848698
a_14,HPE,848699,967788
a_14,hpe,967789,970000
a_15,hun,1,138
a_15,HPE,139,600
a_15,CPE,601,14936
a_15,HPE,14937,16842
a_15,CPE,16843,84259
a_15,HPE,84260,103559
a_15,CPE,103560,193058
a_15,HPE,193059,193312
a_15,HVF,193313,205717
a_15,CVF,205718,299293
a_15,HVF,299294,306723
a_15,HPE,306724,326063
a_15,CPE,326064,367068
a_15,HPE,367069,368761
a_15,CPE,368762,370832
a_15,HPE,370833,372525
a_15,CPE,372526,374941
a_15,HPE,374942,382423
a_15,CPE,382424,382456
a_15,HPE,382457,386563
a_15,CPE,386564,390767
a_15,HPE,390768,395989
a_15,CPE,395990,396043
a_15,HPE,396044,397581
a_15,CPE,397582,417196
a_15,HPE,417197,443984
a_15,CPE,443985,537638
a_15,HPE,537639,580234
a_15,DPE,580235,581058
a_15,HPE,581059,612120
a_15,DPE,612121,612963
a_15,HPE,612964,718519
a_15,CPE,718520,718621
a_15,HPE,718622,808487
a_15,hpe,808488,809423
a_15,HPE,809424,812677
a_15,hpe,812678,815768
a_15,HPE,815769,825000
a_16,hun,1,156
a_16,HVF,157,725
a_16,CVF,726,6993
a_16,HVF,6994,15013
a_16,CVF,15014,29914
a_16,HVF,29915,32058
a_16,CVF,32059,41902
a_16,HVF,41903,50492
a_16,CVF,50493,160986
a_16,HVF,160987,166511
a_16,CVF,166512,168436
a_16,HVF,168437,176991
a_16,CVF,176992,193669
a_16,HVF,193670,195211
a_16,CVF,195212,195874
a_16,HVF,195875,203608
a_16,CVF,203609,274243
a_16,HVF,274244,277588
a_16,CVF,277589,289624
a_16,HVF,289625,308088
a_16,CVF,308089,321047
a_16,cvf,321048,340368
a_16,CVF,340369,342027
a_16,cvf,342028,388713
a_16,CVF,388714,414576
a_16,HVF,414577,416727
a_16,CVF,416728,424255
a_16,HVF,424256,431834
a_16,DVF,431835,432658
a_16,HVF,432659,437069
a_16,DVF,437070,437908
a_16,HVF,437909,442392
a_16,DVF,442393,443233
a_16,HVF,443234,447549
a_16,CVF,447550,535713
a_16,HVF,535714,543872
a_16,DVF,543873,544713
a_16,HVF,544714,555064
a_16,DVF,555065,555903
a_16,HVF,555904,563850
a_16,DVF,563851,564693
a_16,HVF,564694,574453
a_16,CVF,574454,668062
a_16,HVF,668063,676768
a_16,DVF,676769,677608
a_16,HVF,677609,683419
a_16,DVF,683420,684243
a_16,HVF,684244,690748
a_16,DVF,690749,691588
a_16,HVF,691589,695773
a_16,CVF,695774,795673
a_16,HVF,795674,802114
a_16,DVF,802115,802938
a_16,HVF,802939,807174
a_16,DVF,807175,808013
a_16,HVF,808014,812997
a_16,DVF,812998,813838
a_16,HVF,813839,825000
a_17,hun,1,1318
a_17,HVF,1319,6596
a_17,CVF,6597,56490
a_17,HVF,56491,63500
a_17,CVF,63501,86792
a_17,HVF,86793,94081
a_17,CVF,94082,98940
a_17,HVF,98941,101907
a_17,CVF,101908,103143
a_17,HVF,103144,109499
a_17,DVF,109500,110321
a_17,HVF,110322,111581
a_17,HAS,111582,115081
a_17,CAS,115082,121712
a_17,HAS,121713,142794
a_17,CAS,142795,154425
a_17,HAS,154426,156807
a_17,CAS,156808,159800
a_17,HAS,159801,162921
a_17,CAS,162922,164852
a_17,HAS,164853,167523
a_17,CAS,167524,181876
a_17,HAS,181877,186255
a_17,CAS,186256,194634
a_17,HAS,194635,197984
a_17,CAS,197985,217819
a_17,HAS,217820,221082
a_17,CAS,221083,251664
a_17,HAS,251665,254543
a_17,CAS,254544,314876
a_17,HAS,314877,315938
a_17,HPE,315939,316963
a_17,CPE,316964,395396
a_17,HPE,395397,440451
a_17,DPE,440452,441291
a_17,HPE,441292,452541
a_17,CPE,452542,527114
a_17,HPE,527115,527137
a_17,HVT,527138,535448
a_17,DVT,535449,536291
a_17,HVT,536292,541161
a_17,DVT,541162,542001
a_17,HVT,542002,545188
a_17,DVT,545189,546011
a_17,HVT,546012,554163
a_17,CVT,554164,644164
a_17,HVT,644165,644195
a_17,HPE,644196,650949
a_17,DPE,650950,651791
a_17,HPE,651792,655332
a_17,DPE,655333,656171
a_17,HPE,656172,656429
a_17,HVT,656430,656975
a_17,CVT,656976,658252
a_17,HVT,658253,659415
a_17,DVT,659416,660256
a_17,HVT,660257,663173
a_17,CVT,663174,756420
a_17,HVT,756421,756492
a_17,HPE,756493,763160
a_17,DPE,763161,764001
a_17,HPE,764002,764398
a_17,HVT,764399,773455
a_17,DVT,773456,774276
a_17,HVT,774277,774485
a_17,HPE,774486,777940
a_17,DPE,777941,778781
a_17,HPE,778782,789589
a_17,CPE,789590,879643
a_17,HPE,879644,900728
a_17,CPE,900729,994010
a_17,HPE,994011,1022948
a_17,CPE,1022949,1111911
a_17,HPE,1111912,1123744
a_17,HAS,1123745,1131059
a_17,DAS,1131060,1131901
a_17,HAS,1131902,1144114
a_17,CAS,1144115,1244250
a_17,HAS,1244251,1244281
a_17,HPE,1244282,1250860
a_17,DPE,1250861,1251701
a_17,HPE,1251702,1256147
a_17,DPE,1256148,1256991
a_17,HPE,1256992,1261081
a_17,DPE,1261082,1261921
a_17,HPE,1261922,1269304
a_17,CPE,1269305,1326621
a_17,HPE,1326622,1470080
a_17,HAS,1470081,1496568
a_17,HPE,1496569,1515655
a_17,HAS,1515656,1536225
a_17,has,1536226,1537911
a_17,HAS,1537912,1538550
a_17,has,1538551,1539001
a_17,HAS,1539002,1557500
a_18,hun,1,222
a_18,HVF,223,4612
a_18,CVF,4613,17580
a_18,HVF,17581,21243
a_18,CVF,21244,31339
a_18,HVF,31340,46825
a_18,CVF,46826,96159
a_18,HVF,96160,100481
a_18,DVF,100482,101324
a_18,HVF,101325,101876
a_18,HPE,101877,110448
a_18,CPE,110449,199396
a_18,HPE,199397,209812
a_18,CPE,209813,295926
a_18,HPE,295927,296657
a_18,HVF,296658,301042
a_18,DVF,301043,301884
a_18,HVF,301885,302633
a_18,HPE,302634,318369
a_18,CPE,318370,407311
a_18,HPE,407312,407423
a_18,HVF,407424,411164
a_18,DVF,411165,412004
a_18,HVF,412005,412719
a_18,HPE,412720,414515
a_18,HPR,414516,418246
a_18,HAS,418247,428067
a_18,HPE,428068,429451
a_18,CPE,429452,514862
a_18,HPE,514863,514891
a_18,HVT,514892,524260
a_18,DVT,524261,525084
a_18,HVT,525085,525955
a_18,HPE,525956,562756
a_18,CPE,562757,580007
a_18,HPE,580008,873678
a_18,HAS,873679,895000
a_19,hun,1,14
a_19,cun,15,30
a_19,CVF,31,4048
a_19,HVF,4049,18786
a_19,CVF,18787,21846
a_19,HVF,21847,23499
a_19,CVF,23500,29323
a_19,HVF,29324,39286
a_19,CVF,39287,39563
a_19,HVF,39564,48062
a_19,CVF,48063,62536
a_19,HVF,62537,68490
a_19,CVF,68491,68980
a_19,HVF,68981,78405
a_19,DVF,78406,79248
a_19,HVF,79249,79660
a_19,HPE,79661,88191
a_19,HPR,88192,122118
a_19,HVF,122119,139834
a_19,DVF,139835,140678
a_19,HVF,140679,141087
a_19,HPE,141088,143749
a_19,HPR,143750,156066
a_19,HVF,156067,179137
a_19,CVF,179138,192215
a_19,HVF,192216,198838
a_19,CVF,198839,201732
a_19,HVF,201733,213128
a_19,CVF,213129,217141
a_19,HVF,217142,220011
a_19,CVF,220012,224098
a_19,HVF,224099,226491
a_19,CVF,226492,230188
a_19,HVF,230189,234670
a_19,DVF,234671,235493
a_19,HVF,235494,236059
a_19,HPE,236060,239917
a_19,CPE,239918,244200
a_19,HPE,244201,246056
a_19,CPE,246057,250291
a_19,HPE,250292,252757
a_19,CPE,252758,257122
a_19,HPE,257123,259398
a_19,CPE,259399,263557
a_19,HPE,263558,265953
a_19,CPE,265954,270099
a_19,HPE,270100,272450
a_19,CPE,272451,275516
a_19,HPE,275517,277625
a_19,CPE,277626,281862
a_19,HPE,281863,283635
a_19,CPE,283636,286556
a_19,HPE,286557,288506
a_19,HPR,288507,297054
a_19,HVT,297055,299467
a_19,HVF,299468,313733
a_19,CVF,313734,348869
a_19,HVF,348870,367266
a_19,dfb,367267,368079
a_19,dfb,368080,368108
a_19,HPE,368109,373891
a_19,HPR,373892,388012
a_19,HVF,388013,397580
a_19,CVF,397581,399249
a_19,HVF,399250,405015
a_19,CVF,405016,407973
a_19,HVF,407974,409031
a_19,dfb,409032,409705
a_19,dfb,409706,409853
a_19,HPE,409854,411993
a_19,HPR,411994,446061
a_19,CPR,446062,467689
a_19,HPR,467690,471627
a_19,CPR,471628,510468
a_19,HPR,510469,524117
a_19,CPR,524118,613621
a_19,HPR,613622,1740000
a_20,hun,1,136
a_20,HVF,137,29387
a_20,CVF,29388,75547
a_20,HVF,75548,81953
a_20,CVF,81954,118587
a_20,HVF,118588,126025
a_20,DVF,126026,126865
a_20,HVF,126866,127216
a_20,HAS,127217,131327
a_20,CAS,131328,220537
a_20,HAS,220538,220717
a_20,HVF,220718,226145
a_20,DVF,226146,226985
a_20,HVF,226986,227515
a_20,HPE,227516,234813
a_20,CPE,234814,325814
a_20,HPE,325815,325920
a_20,HVF,325921,334723
a_20,DVF,334724,335565
a_20,HVF,335566,336015
a_20,HAS,336016,337737
a_20,HPE,337738,350873
a_20,CPE,350874,429161
a_20,HPE,429162,429192
a_20,HVF,429193,431693
a_20,CVF,431694,440843
a_20,HVF,440844,446078
a_20,DVF,446079,446920
a_20,HVF,446921,447154
a_20,HAS,447155,449125
a_20,HPE,449126,469751
a_20,CPE,469752,481615
a_20,HPE,481616,483192
a_20,CPE,483193,509746
a_20,HPE,509747,511023
a_20,HPR,511024,530360
a_20,HVF,530361,534473
a_20,HVT,534474,536196
a_20,dfb,536197,536633
a_20,dfb,536634,537040
a_20,HPE,537041,539164
a_20,HVF,539165,542424
a_20,DVF,542425,543265
a_20,HVF,543266,544874
a_20,HPR,544875,572502
a_20,CPR,572503,573772
a_20,CVF,573773,665348
a_20,HVF,665349,670616
a_20,DVF,670617,671460
a_20,HVF,671461,671960
a_20,HPE,671961,679848
a_20,CPE,679849,732849
a_20,HPE,732850,733178
a_20,HPR,733179,750801
a_20,CPR,750802,765863
a_20,HPR,765864,1054731
a_20,CPR,1054732,1057737
a_20,HPR,1057738,1530000
a_21,hun,1,74
a_21,HVF,75,2054
a_21,CVF,2055,3178
a_21,HVF,3179,5285
a_21,CVF,5286,12098
a_21,HVF,12099,16756
a_21,CVF,16757,16874
a_21,HVF,16875,42602
a_21,CVF,42603,43828
a_21,HVF,43829,53367
a_21,CVF,53368,57614
a_21,HVF,57615,59316
a_21,CVF,59317,73629
a_21,HVF,73630,75870
a_21,CVF,75871,95114
a_21,HVF,95115,100201
a_21,DVF,100202,101044
a_21,HVF,101045,101255
a_21,HAS,101256,105489
a_21,DAS,105490,106329
a_21,HAS,106330,111250
a_21,HPE,111251,112743
a_21,CPE,112744,118986
a_21,HPE,118987,121379
a_21,CPE,121380,128259
a_21,CVF,128260,178760
a_21,HVF,178761,180271
a_21,CVF,180272,196407
a_21,HVF,196408,198044
a_21,CVF,198045,201973
a_21,HVF,201974,206055
a_21,DVF,206056,206899
a_21,HVF,206900,207432
a_21,HAS,207433,210337
a_21,DAS,210338,211159
a_21,HAS,211160,211376
a_21,HPE,211377,226346
a_21,CPE,226347,289891
a_21,CVF,289892,295894
a_21,HVF,295895,299021
a_21,CVF,299022,317814
a_21,HVF,317815,321075
a_21,DVF,321076,321899
a_21,HVF,321900,321929
a_21,HPE,321930,324734
a_21,HPR,324735,348820
a_21,HVT,348821,352895
a_21,HVF,352896,355267
a_21,CVF,355268,446172
a_21,HVF,446173,449912
a_21,DVF,449913,450734
a_21,HVF,450735,451114
a_21,HAS,451115,456057
a_21,CAS,456058,469280
a_21,CPE,469281,492533
a_21,HPE,492534,494800
a_21,CPE,494801,497023
a_21,HPE,497024,505137
a_21,CPE,505138,531039
a_21,HPE,531040,533304
a_21,CPE,533305,533778
a_21,HPE,533779,534586
a_21,HPR,534587,536104
a_21,CPR,536105,548970
a_21,HPR,548971,640836
a_21,HVT,640837,647217
a_21,HVF,647218,676376
a_21,CVF,676377,766099
a_21,HVF,766100,776126
a_21,CVF,776127,795588
a_21,HVF,795589,797201
a_21,CVF,797202,797402
a_21,HVF,797403,802831
a_21,CVF,802832,813664
a_21,HVF,813665,823457
a_21,CVF,823458,824901
a_21,HVF,824902,825000
a_22,hun,1,245
a_22,HVF,246,4876
a_22,CVF,4877,8949
a_22,HVF,8950,12490
a_22,CVF,12491,46033
a_22,HVF,46034,52945
a_22,CVF,52946,100354
a_22,HVF,100355,118504
a_22,DVF,118505,119346
a_22,HVF,119347,119890
a_22,HAS,119891,142500
a_23,hun,1,19
a_23,cun,20,81
a_23,CVF,82,10647
a_23,HVF,10648,51722
a_23,CVF,51723,56617
a_23,HVF,56618,69622
a_23,CVF,69623,84215
a_23,HVF,84216,99244
a_23,CVF,99245,143454
a_23,HVF,143455,160131
a_23,CVF,160132,161016
a_23,HVF,161017,168832
a_23,HAS,168833,170568
a_23,HVF,170569,174249
a_23,CVF,174250,194951
a_23,CAS,194952,204844
a_23,HAS,204845,204969
a_23,HVF,204970,206791
a_23,CVF,206792,209761
a_23,HVF,209762,224563
a_23,CVF,224564,231158
a_23,HVF,231159,231417
a_23,HAS,231418,233853
a_23,CAS,233854,240516
a_23,HAS,240517,242781
a_23,CAS,242782,255493
a_23,HAS,255494,258483
a_23,CAS,258484,310638
a_23,HAS,310639,314013
a_23,CAS,314014,320880
a_23,HAS,320881,322090
a_23,HVF,322091,325636
a_23,CVF,325637,344292
a_23,HVF,344293,346331
a_23,CVF,346332,348325
a_23,HVF,348326,349334
a_23,HAS,349335,352222
a_23,CAS,352223,388153
a_23,HAS,388154,388467
a_23,HVF,388468,391710
a_23,CVF,391711,400688
a_23,HVF,400689,403725
a_23,CVF,403726,416917
a_23,HVF,416918,420677
a_23,CVF,420678,429015
a_23,HVF,429016,436262
a_23,DVF,436263,437105
a_23,HVF,437106,437591
a_23,HAS,437592,440575
a_23,CAS,440576,443121
a_23,CPE,443122,466639
a_23,CVF,466640,534533
a_23,HVF,534534,536628
a_23,CVF,536629,553161
a_23,HVF,553162,558712
a_23,DVF,558713,559555
a_23,HVF,559556,560203
a_23,HPE,560204,563033
a_23,CPE,563034,574473
a_23,CVF,574474,646472
a_23,HVF,646473,651951
a_23,DVF,651952,652795
a_23,HVF,652796,653460
a_23,HAS,653461,654774
a_23,HPE,654775,664027
a_23,HAS,664028,718760
a_23,HVF,718761,737218
a_23,CVF,737219,783664
a_23,HVF,783665,785479
a_23,CVF,785480,803302
a_23,HVF,803303,818824
a_23,DVF,818825,819665
a_23,HVF,819666,819963
a_23,HAS,819964,824566
a_23,HPE,824567,831421
a_23,HAS,831422,856625
a_23,HVT,856626,859695
a_23,HVF,859696,874569
a_23,DVF,874570,875410
a_23,HVF,875411,876000
a_23,HAS,876001,882500
a_24,hun,1,588
a_24,HVF,589,1278
a_24,CVF,1279,5248
a_24,HVF,5249,11997
a_24,CVF,11998,17902
a_24,HVF,17903,22007
a_24,CVF,22008,25469
a_24,HVF,25470,28006
a_24,CVF,28007,32687
a_24,HVF,32688,50923
a_24,CVF,50924,53445
a_24,HVF,53446,71166
a_24,CVF,71167,87157
a_24,HVF,87158,108141
a_24,CVF,108142,109142
a_24,HVF,109143,113598
a_24,CVF,113599,116688
a_24,HVF,116689,119975
a_24,CVF,119976,121733
a_24,HVF,121734,122691
a_24,DVF,122692,123535
a_24,HVF,123536,124508
a_24,HAS,124509,135236
a_24,CAS,135237,138168
a_24,HAS,138169,141362
a_24,CAS,141363,144067
a_24,CVF,144068,148554
a_24,HVF,148555,157127
a_24,CVF,157128,196452
a_24,HVF,196453,215611
a_24,CVF,215612,216209
a_24,HVF,216210,221802
a_24,DVF,221803,222645
a_24,HVF,222646,223345
a_24,HAS,223346,224252
a_24,HVF,224253,224936
a_24,CVF,224937,286743
a_24,HVF,286744,297526
a_24,CVF,297527,305635
a_24,HVF,305636,308360
a_24,CVF,308361,314238
a_24,HVF,314239,320413
a_24,DVF,320414,321255
a_24,HVF,321256,321888
a_24,HAS,321889,323551
a_24,HVF,323552,323785
a_24,CVF,323786,412927
a_24,HVF,412928,418409
a_24,DVF,418410,419250
a_24,HVF,419251,419863
a_24,HAS,419864,424454
a_24,HPE,424455,426329
a_24,CPE,426330,430386
a_24,CVF,430387,535346
a_24,HVF,535347,542832
a_24,DVF,542833,543675
a_24,HVF,543676,544051
a_24,HAS,544052,547513
a_24,CAS,547514,637362
a_24,HAS,637363,642587
a_24,DAS,642588,643430
a_24,HAS,643431,685000
a_25,hun,1,17237
a_25,HVF,17238,22328
a_25,CVF,22329,22562
a_25,HVF,22563,25845
a_25,DVF,25846,26687
a_25,HVF,26688,27556
a_25,HPE,27557,34987
a_25,CPE,34988,41599
a_25,CVF,41600,41890
a_25,HVF,41891,44043
a_25,CVF,44044,47474
a_25,HVF,47475,50452
a_25,CVF,50453,53823
a_25,HVF,53824,56780
a_25,CVF,56781,60173
a_25,HVF,60174,62827
a_25,CVF,62828,66342
a_25,HVF,66343,69242
a_25,CVF,69243,72840
a_25,HVF,72841,77370
a_25,DVF,77371,78212
a_25,HVF,78213,78773
a_25,HAS,78774,81124
a_25,CAS,81125,83906
a_25,CPE,83907,90208
a_25,HPE,90209,92633
a_25,CPE,92634,96099
a_25,HPE,96100,98664
a_25,CPE,98665,113560
a_25,HPE,113561,114849
a_25,HVF,114850,122885
a_25,CVF,122886,123611
a_25,HVF,123612,133448
a_25,DVF,133449,134287
a_25,HVF,134288,134829
a_25,HAS,134830,135736
a_25,CAS,135737,136215
a_25,HAS,136216,137958
a_25,CAS,137959,142628
a_25,CPE,142629,147739
a_25,HPE,147740,149868
a_25,CPE,149869,158052
a_25,HPE,158053,159583
a_25,CPE,159584,163141
a_25,HPE,163142,165864
a_25,CPE,165865,169437
a_25,HPE,169438,172844
a_25,CPE,172845,176677
a_25,HPE,176678,184134
a_25,HVF,184135,190216
a_25,DVF,190217,191057
a_25,HVF,191058,191589
a_25,HAS,191590,192699
a_25,CAS,192700,196150
a_25,HAS,196151,197340
a_25,HPE,197341,198265
a_25,CPE,198266,201726
a_25,HPE,201727,203799
a_25,CPE,203800,217273
a_25,HPE,217274,225477
a_25,HVF,225478,226707
a_25,CVF,226708,233697
a_25,HVF,233698,235847
a_25,CVF,235848,239494
a_25,HVF,239495,242744
a_25,CVF,242745,246077
a_25,HVF,246078,248973
a_25,CVF,248974,250716
a_25,HVF,250717,255746
a_25,DVF,255747,256587
a_25,HVF,256588,257539
a_25,HAS,257540,263430
a_25,CAS,263431,269805
a_25,HAS,269806,274175
a_25,HPE,274176,274333
a_25,CPE,274334,281438
a_25,HPE,281439,285226
a_25,CPE,285227,289423
a_25,HPE,289424,295699
a_25,CPE,295700,300230
a_25,HPE,300231,304069
a_25,CPE,304070,306473
a_25,CVF,306474,310910
a_25,HVF,310911,317063
a_25,DVF,317064,317902
a_25,HVF,317903,319238
a_25,HAS,319239,322927
a_25,HPE,322928,323031
a_25,CPE,323032,328642
a_25,CVF,328643,343217
a_25,HVF,343218,345057
a_25,CVF,345058,349634
a_25,HVF,349635,352003
a_25,CVF,352004,357003
a_25,HVF,357004,358998
a_25,CVF,358999,362924
a_25,HVF,362925,364528
a_25,CVF,364529,423293
a_25,HVF,423294,425384
a_25,CVF,425385,437039
a_25,HVF,437040,443735
a_25,DVF,443736,444577
a_25,HVF,444578,445098
a_25,HAS,445099,447341
a_25,CAS,447342,476915
a_25,CPE,476916,526581
a_25,HPE,526582,528980
a_25,HVF,528981,533953
a_25,DVF,533954,534797
a_25,HVF,534798,535664
a_25,HPE,535665,540060
a_25,HVF,540061,544475
a_25,DVF,544476,545317
a_25,HVF,545318,545720
a_25,HPE,545721,559071
a_25,HVF,559072,567072
a_25,DVF,567073,567912
a_25,HVF,567913,568451
a_25,HAS,568452,574942
a_25,CAS,574943,596897
a_25,CVF,596898,657502
a_25,HVF,657503,662299
a_25,DVF,662300,663142
a_25,HVF,663143,663921
a_25,HAS,663922,668420
a_25,CAS,668421,675001
a_25,CVF,675002,760914
a_25,HVF,760915,767513
a_25,DVF,767514,768352
a_25,HVF,768353,769003
a_25,HPE,769004,775785
a_25,DPE,775786,776627
a_25,HPE,776628,777228
a_25,HAS,777229,779568
a_25,CAS,779569,781524
a_25,CPE,781525,814741
a_25,CVF,814742,871331
a_25,HVF,871332,877135
a_25,DVF,877136,877977
a_25,HVF,877978,878430
a_25,HPE,878431,883412
a_25,DPE,883413,884252
a_25,HPE,884253,887761
a_25,HAS,887762,891670
a_25,CAS,891671,891944
a_25,CVF,891945,980700
a_25,HVF,980701,988456
a_25,DVF,988457,989297
a_25,HVF,989298,990291
a_25,HPE,990292,1448053
a_25,CPE,1448054,1448187
a_25,HPE,1448188,1492500
a_26,hun,1,11154
a_26,cun,11155,11567
a_26,CVF,11568,43417
a_26,HVF,43418,59890
a_26,CVF,59891,59967
a_26,HVF,59968,77674
a_26,CVF,77675,77688
a_26,HVF,77689,80202
a_26,CVF,80203,81336
a_26,HVF,81337,83045
a_26,CVF,83046,107385
a_26,HVF,107386,108945
a_26,CVF,108946,150764
a_26,HVF,150765,153732
a_26,CVF,153733,160689
a_26,HVF,160690,169935
a_26,DVF,169936,170759
a_26,HVF,170760,171352
a_26,HPE,171353,173805
a_26,DPE,173806,174644
a_26,HPE,174645,177483
a_26,DPE,177484,178324
a_26,HPE,178325,179001
a_26,HVF,179002,180422
a_26,CVF,180423,239158
a_26,HVF,239159,240816
a_26,CVF,240817,265047
a_26,HVF,265048,266851
a_26,HPE,266852,273106
a_26,CPE,273107,345629
a_26,HPE,345630,354207
a_26,CPE,354208,383349
a_26,HPE,383350,383679
a_26,HAS,383680,385981
a_26,CAS,385982,435786
a_26,CPE,435787,461435
a_26,HPE,461436,465000
a_26,HAS,465001,466542
a_26,CAS,466543,484080
a_26,CPE,484081,491676
a_26,HPE,491677,495153
a_26,CPE,495154,540453
a_26,HPE,540454,547249
a_26,CPE,547250,628232
a_26,HPE,628233,631848
a_26,CPE,631849,762986
a_26,HPE,762987,804143
a_26,HAS,804144,855402
a_26,CAS,855403,940061
a_26,HAS,940062,945694
a_26,CAS,945695,1042250
a_26,HAS,1042251,1043026
a_26,HPE,1043027,1047926
a_26,CPE,1047927,1071507
a_26,HPE,1071508,1076771
a_26,CPE,1076772,1080677
a_26,HPE,1080678,1083157
a_26,CPE,1083158,1091093
a_26,HPE,1091094,1093425
a_26,CPE,1093426,1146114
a_26,HPE,1146115,1150573
a_26,hpe,1150574,1300000
a_27,hun,1,58
a_27,HVF,59,644
a_27,CVF,645,4817
a_27,HVF,4818,7808
a_27,CVF,7809,12777
a_27,HVF,12778,19116
a_27,CVF,19117,25100
a_27,HVF,25101,70553
a_27,CVF,70554,142603
a_27,HVF,142604,144196
a_27,DVF,144197,145018
a_27,HVF,145019,145848
a_27,HAS,145849,148393
a_27,CAS,148394,152526
a_27,CVF,152527,243637
a_27,HVF,243638,248367
a_27,DVF,248368,249208
a_27,HVF,249209,253575
a_27,DVF,253576,254418
a_27,HVF,254419,254654
a_27,HPE,254655,260410
a_27,HPR,260411,281685
a_27,DPR,281686,282508
a_27,HPR,282509,283204
a_27,HPE,283205,290845
a_27,CPE,290846,294967
a_27,CVT,294968,298578
a_27,CVF,298579,319446
a_27,HVF,319447,323123
a_27,CVF,323124,343024
a_27,HVF,343025,345575
a_27,CVF,345576,349776
a_27,HVF,349777,367918
a_27,CVF,367919,387818
a_27,HVF,387819,392955
a_27,DVF,392956,393798
a_27,HVF,393799,393967
a_27,HPE,393968,401966
a_27,HVT,401967,402713
a_27,HVF,402714,406404
a_27,DVF,406405,407228
a_27,HVF,407229,411238
a_27,DVF,411239,412078
a_27,HVF,412079,415044
a_27,CVF,415045,504195
a_27,HVF,504196,506883
a_27,CVF,506884,509355
a_27,HVF,509356,510375
a_27,DVF,510376,511218
a_27,HVF,511219,522960
a_27,DVF,522961,523803
a_27,HVF,523804,527030
a_27,CVF,527031,531148
a_27,HVF,531149,532986
a_27,CVF,532987,562603
a_27,HVF,562604,576765
a_27,CVF,576766,620297
a_27,HVF,620298,630229
a_27,DVF,630230,631068
a_27,HVF,631069,633224
a_27,CVF,633225,638495
a_27,HVF,638496,639276
a_27,DVF,639277,640118
a_27,HVF,640119,644532
a_27,CVF,644533,735933
a_27,HVF,735934,738979
a_27,CVF,738980,741011
a_27,HVF,741012,744845
a_27,DVF,744846,745688
a_27,HVF,745689,748558
a_27,CVF,748559,750591
a_27,HVF,750592,760070
a_27,DVF,760071,760913
a_27,HVF,760914,761002
a_27,HAS,761003,762543
a_27,HVF,762544,787451
a_27,CVF,787452,818029
a_27,HVF,818030,824285
a_27,CVF,824286,825247
a_27,HVF,825248,829994
a_27,CVF,829995,883161
a_27,HVF,883162,888433
a_27,DVF,888434,889273
a_27,HVF,889274,889299
a_27,HAS,889300,898741
a_27,HVT,898742,898887
a_27,CVT,898888,899840
a_27,CVF,899841,905558
a_27,HVF,905559,910196
a_27,CVF,910197,910883
a_27,HVF,910884,913090
a_27,DVF,913091,913933
a_27,HVF,913934,914054
a_27,HAS,914055,914677
a_27,HPE,914678,916637
a_27,HVF,916638,920508
a_27,DVF,920509,921348
a_27,HVF,921349,921486
a_27,HAS,921487,929425
a_27,HPE,929426,930694
a_27,HAS,930695,933142
a_27,CAS,933143,935135
a_27,CPE,935136,939072
a_27,HPE,939073,941568
