files,EPI,SMP_start,SMP_stop,EPI_1,SMP_start_1,SMP_stop_1,EPI_2,SMP_start_2,SMP_stop_2
a_6,CPR,366513,372328,PR,372329,376012,CPR,376013,386368
a_6,PR,372329,376012,CPR,376013,386368,PR,386369,389916
a_6,CPR,376013,386368,PR,386369,389916,CPR,389917,412528
a_6,PR,386369,389916,CPR,389917,412528,PR,412529,417426
a_6,CPR,389917,412528,PR,412529,417426,CPR,417427,426998
a_6,PR,412529,417426,CPR,417427,426998,PR,426999,428724
a_6,CPR,417427,426998,PR,426999,428724,CPR,428725,431506
a_6,PR,426999,428724,CPR,428725,431506,PR,431507,433950
a_6,CPR,428725,431506,PR,431507,433950,CPR,433951,485176
a_6,PR,431507,433950,CPR,433951,485176,PR,485177,504766
a_6,CPR,433951,485176,PR,485177,504766,CPR,504767,537401
a_6,PR,485177,504766,CPR,504767,537401,PR,537402,597500
a_6,CPR,504767,537401,PR,537402,597500,un,1,12956
a_6,PR,537402,597500,un,1,12956,PE,12957,12965
a_7,un,1,12956,PE,12957,12965,CPE,12966,14416
a_7,PE,12957,12965,CPE,12966,14416,PE,14417,16498
a_7,CPE,12966,14416,PE,14417,16498,CPE,16499,16531
a_7,PE,14417,16498,CPE,16499,16531,PE,16532,25188
a_7,CPE,16499,16531,PE,16532,25188,CPE,25189,29229
a_7,PE,16532,25188,CPE,25189,29229,PE,29230,35607
a_7,CPE,25189,29229,PE,29230,35607,CPE,35608,35713
a_7,PE,29230,35607,CPE,35608,35713,PE,35714,40268
a_7,CPE,35608,35713,PE,35714,40268,CPE,40269,45235
a_7,PE,35714,40268,CPE,40269,45235,PE,45236,94600
a_7,CPE,40269,45235,PE,45236,94600,CPE,94601,105853
a_7,PE,45236,94600,CPE,94601,105853,PE,105854,108385
a_7,CPE,94601,105853,PE,105854,108385,CPE,108386,113687
a_7,PE,105854,108385,CPE,108386,113687,PE,113688,116663
a_7,CPE,108386,113687,PE,113688,116663,CPE,116664,125077
a_7,PE,113688,116663,CPE,116664,125077,PE,125078,127757
a_7,CPE,116664,125077,PE,125078,127757,CPE,127758,133333
a_7,PE,125078,127757,CPE,127758,133333,PE,133334,136265
a_7,CPE,127758,133333,PE,133334,136265,CPE,136266,147952
a_7,PE,133334,136265,CPE,136266,147952,PE,147953,149491
a_7,CPE,136266,147952,PE,147953,149491,CPE,149492,151565
a_7,PE,147953,149491,CPE,149492,151565,PE,151566,153125
a_7,CPE,149492,151565,PE,151566,153125,CPE,153126,170660
a_7,PE,151566,153125,CPE,153126,170660,PE,170661,172195
a_7,CPE,153126,170660,PE,170661,172195,CPE,172196,196443
a_7,PE,170661,172195,CPE,172196,196443,PE,196444,198157
a_7,CPE,172196,196443,PE,196444,198157,CPE,198158,206699
a_7,PE,196444,198157,CPE,198158,206699,PE,206700,236140
a_7,CPE,198158,206699,PE,206700,236140,CPE,236141,238150
a_7,PE,206700,236140,CPE,236141,238150,PE,238151,260440
a_7,CPE,236141,238150,PE,238151,260440,CPE,260441,262507
a_7,PE,238151,260440,CPE,260441,262507,PE,262508,265469
a_7,CPE,260441,262507,PE,262508,265469,CPE,265470,288786
a_7,PE,262508,265469,CPE,265470,288786,PE,288787,294293
a_7,CPE,265470,288786,PE,288787,294293,CPE,294294,299427
a_7,PE,288787,294293,CPE,294294,299427,PE,299428,314773
a_7,CPE,294294,299427,PE,299428,314773,CPE,314774,325518
a_7,PE,299428,314773,CPE,314774,325518,PE,325519,327844
a_7,CPE,314774,325518,PE,325519,327844,CPE,327845,356740
a_7,PE,325519,327844,CPE,327845,356740,PE,356741,361856
a_7,CPE,327845,356740,PE,356741,361856,CPE,361857,512277
a_7,PE,356741,361856,CPE,361857,512277,PE,512278,530616
a_7,CPE,361857,512277,PE,512278,530616,VT,530617,541522
a_7,PE,512278,530616,VT,530617,541522,dfb,541523,542345
a_7,VT,530617,541522,dfb,541523,542345,VT,542346,542659
a_7,dfb,541523,542345,VT,542346,542659,PE,542660,543327
a_7,VT,542346,542659,PE,542660,543327,VT,543328,549584
a_7,PE,542660,543327,VT,543328,549584,dfb,549585,550425
a_7,VT,543328,549584,dfb,549585,550425,VT,550426,550544
a_7,dfb,549585,550425,VT,550426,550544,PE,550545,551651
a_7,VT,550426,550544,PE,550545,551651,VT,551652,574149
a_7,PE,550545,551651,VT,551652,574149,PE,574150,576925
a_7,VT,551652,574149,PE,574150,576925,VT,576926,578957
a_7,PE,574150,576925,VT,576926,578957,PE,578958,1190000
a_7,VT,576926,578957,PE,578958,1190000,un,1,104
a_7,PE,578958,1190000,un,1,104,VF,105,8715
a_8,un,1,104,VF,105,8715,CVF,8716,20920
a_8,VF,105,8715,CVF,8716,20920,VF,20921,29228
a_8,CVF,8716,20920,VF,20921,29228,CVF,29229,30727
a_8,VF,20921,29228,CVF,29229,30727,VF,30728,35892
a_8,CVF,29229,30727,VF,30728,35892,CVF,35893,36086
a_8,VF,30728,35892,CVF,35893,36086,VF,36087,78049
a_8,CVF,35893,36086,VF,36087,78049,dfb,78050,78891
a_8,VF,36087,78049,dfb,78050,78891,VF,78892,84192
a_8,dfb,78050,78891,VF,78892,84192,dfb,84193,85031
a_8,VF,78892,84192,dfb,84193,85031,VF,85032,86601
a_8,dfb,84193,85031,VF,85032,86601,PE,86602,100873
a_8,VF,85032,86601,PE,86602,100873,CPE,100874,101640
a_8,PE,86602,100873,CPE,100874,101640,PE,101641,113962
a_8,CPE,100874,101640,PE,101641,113962,CPE,113963,126161
a_8,PE,101641,113962,CPE,113963,126161,PE,126162,282868
a_8,CPE,113963,126161,PE,126162,282868,CPE,282869,310694
a_8,PE,126162,282868,CPE,282869,310694,PE,310695,328768
a_8,CPE,282869,310694,PE,310695,328768,CPE,328769,341770
a_8,PE,310695,328768,CPE,328769,341770,PE,341771,444787
a_8,CPE,328769,341770,PE,341771,444787,VF,444788,467946
a_8,PE,341771,444787,VF,444788,467946,dfb,467947,468786
a_8,VF,444788,467946,dfb,467947,468786,VF,468787,469241
a_8,dfb,467947,468786,VF,468787,469241,PE,469242,471507
a_8,VF,468787,469241,PE,469242,471507,PR,471508,486686
a_8,PE,469242,471507,PR,471508,486686,VT,486687,488208
a_8,PR,471508,486686,VT,486687,488208,PE,488209,525510
a_8,VT,486687,488208,PE,488209,525510,VF,525511,532947
a_8,PE,488209,525510,VF,525511,532947,dfb,532948,533771
a_8,VF,525511,532947,dfb,532948,533771,VF,533772,534071
a_8,dfb,532948,533771,VF,533772,534071,PE,534072,548187
a_8,VF,533772,534071,PE,534072,548187,PR,548188,652481
a_8,PE,534072,548187,PR,548188,652481,VT,652482,666146
a_8,PR,548188,652481,VT,652482,666146,dfb,666147,666986
a_8,VT,652482,666146,dfb,666147,666986,VT,666987,667023
a_8,dfb,666147,666986,VT,666987,667023,PR,667024,840000
a_8,VT,666987,667023,PR,667024,840000,un,1,82371
a_8,PR,667024,840000,un,1,82371,AS,82372,98541
a_9,un,1,82371,AS,82372,98541,CAS,98542,128194
a_9,AS,82372,98541,CAS,98542,128194,AS,128195,133541
a_9,CAS,98542,128194,AS,128195,133541,CAS,133542,136397
a_9,AS,128195,133541,CAS,133542,136397,AS,136398,140924
a_9,CAS,133542,136397,AS,136398,140924,CAS,140925,165880
a_9,AS,136398,140924,CAS,140925,165880,AS,165881,169639
a_9,CAS,140925,165880,AS,165881,169639,CAS,169640,188735
a_9,AS,165881,169639,CAS,169640,188735,AS,188736,197704
a_9,CAS,169640,188735,AS,188736,197704,CAS,197705,205820
a_9,AS,188736,197704,CAS,197705,205820,AS,205821,209330
a_9,CAS,197705,205820,AS,205821,209330,CAS,209331,214959
a_9,AS,205821,209330,CAS,209331,214959,AS,214960,216508
a_9,CAS,209331,214959,AS,214960,216508,CAS,216509,216570
a_9,AS,214960,216508,CAS,216509,216570,AS,216571,218446
a_9,CAS,216509,216570,AS,216571,218446,CAS,218447,249844
a_9,AS,216571,218446,CAS,218447,249844,AS,249845,251873
a_9,CAS,218447,249844,AS,249845,251873,CAS,251874,255599
a_9,AS,249845,251873,CAS,251874,255599,AS,255600,257626
a_9,CAS,251874,255599,AS,255600,257626,CAS,257627,271481
a_9,AS,255600,257626,CAS,257627,271481,AS,271482,273990
a_9,CAS,257627,271481,AS,271482,273990,CAS,273991,277987
a_9,AS,271482,273990,CAS,273991,277987,AS,277988,280421
a_9,CAS,273991,277987,AS,277988,280421,CAS,280422,287922
a_9,AS,277988,280421,CAS,280422,287922,AS,287923,290522
a_9,CAS,280422,287922,AS,287923,290522,CAS,290523,297155
a_9,AS,287923,290522,CAS,290523,297155,AS,297156,299586
a_9,CAS,290523,297155,AS,297156,299586,CAS,299587,305640
a_9,AS,297156,299586,CAS,299587,305640,AS,305641,311120
a_9,CAS,299587,305640,AS,305641,311120,CAS,311121,314837
a_9,AS,305641,311120,CAS,311121,314837,AS,314838,317290
a_9,CAS,311121,314837,AS,314838,317290,CAS,317291,324599
a_9,AS,314838,317290,CAS,317291,324599,AS,324600,327399
a_9,CAS,317291,324599,AS,324600,327399,CAS,327400,330050
a_9,AS,324600,327399,CAS,327400,330050,AS,330051,355475
a_9,CAS,327400,330050,AS,330051,355475,CAS,355476,363104
a_9,AS,330051,355475,CAS,355476,363104,AS,363105,376473
a_9,CAS,355476,363104,AS,363105,376473,CAS,376474,400579
a_9,AS,363105,376473,CAS,376474,400579,AS,400580,402154
a_9,CAS,376474,400579,AS,400580,402154,CAS,402155,557582
a_9,AS,400580,402154,CAS,402155,557582,AS,557583,560090
a_9,CAS,402155,557582,AS,557583,560090,CAS,560091,587184
a_9,AS,557583,560090,CAS,560091,587184,AS,587185,590519
a_9,CAS,560091,587184,AS,587185,590519,CAS,590520,657277
a_9,AS,587185,590519,CAS,590520,657277,CVF,657278,657332
a_9,CAS,590520,657277,CVF,657278,657332,VF,657333,665078
a_9,CVF,657278,657332,VF,657333,665078,dfb,665079,665902
a_9,VF,657333,665078,dfb,665079,665902,VF,665903,670990
a_9,dfb,665079,665902,VF,665903,670990,AS,670991,672481
a_9,VF,665903,670990,AS,670991,672481,dfb,672482,673322
a_9,AS,670991,672481,dfb,672482,673322,AS,673323,677262
a_9,dfb,672482,673322,AS,673323,677262,CAS,677263,745511
a_9,AS,673323,677262,CAS,677263,745511,AS,745512,771008
a_9,CAS,677263,745511,AS,745512,771008,PE,771009,784371
a_9,AS,745512,771008,PE,771009,784371,CPE,784372,795828
a_9,PE,771009,784371,CPE,784372,795828,PE,795829,796465
a_9,CPE,784372,795828,PE,795829,796465,AS,796466,827311
a_9,PE,795829,796465,AS,796466,827311,PE,827312,872049
a_9,AS,796466,827311,PE,827312,872049,AS,872050,954325
a_9,PE,827312,872049,AS,872050,954325,PE,954326,962500
a_9,AS,872050,954325,PE,954326,962500,un,1,167
a_9,PE,954326,962500,un,1,167,VF,168,34846
a_10,un,1,167,VF,168,34846,CVF,34847,67640
a_10,VF,168,34846,CVF,34847,67640,VF,67641,80686
a_10,CVF,34847,67640,VF,67641,80686,CVF,80687,87933
a_10,VF,67641,80686,CVF,80687,87933,VF,87934,95279
a_10,CVF,80687,87933,VF,87934,95279,CVF,95280,109507
a_10,VF,87934,95279,CVF,95280,109507,VF,109508,113997
a_10,CVF,95280,109507,VF,109508,113997,CVF,113998,176791
a_10,VF,109508,113997,CVF,113998,176791,VF,176792,180848
a_10,CVF,113998,176791,VF,176792,180848,CVF,180849,202690
a_10,VF,176792,180848,CVF,180849,202690,VF,202691,207927
a_10,CVF,180849,202690,VF,202691,207927,CVF,207928,235346
a_10,VF,202691,207927,CVF,207928,235346,VF,235347,247097
a_10,CVF,207928,235346,VF,235347,247097,dfb,247098,247919
a_10,VF,235347,247097,dfb,247098,247919,VF,247920,248472
a_10,dfb,247098,247919,VF,247920,248472,AS,248473,251201
a_10,VF,247920,248472,AS,248473,251201,CAS,251202,259846
a_10,AS,248473,251201,CAS,251202,259846,CVF,259847,343096
a_10,CAS,251202,259846,CVF,259847,343096,VF,343097,349169
a_10,CVF,259847,343096,VF,343097,349169,dfb,349170,350009
a_10,VF,343097,349169,dfb,349170,350009,VF,350010,350580
a_10,dfb,349170,350009,VF,350010,350580,AS,350581,355438
a_10,VF,350010,350580,AS,350581,355438,CAS,355439,356514
a_10,AS,350581,355438,CAS,355439,356514,AS,356515,359591
a_10,CAS,355439,356514,AS,356515,359591,PE,359592,363780
a_10,AS,356515,359591,PE,359592,363780,CPE,363781,366346
a_10,PE,359592,363780,CPE,363781,366346,PE,366347,369305
a_10,CPE,363781,366346,PE,366347,369305,CPE,369306,377421
a_10,PE,366347,369305,CPE,369306,377421,CVF,377422,446034
a_10,CPE,369306,377421,CVF,377422,446034,VF,446035,453004
a_10,CVF,377422,446034,VF,446035,453004,dfb,453005,453844
a_10,VF,446035,453004,dfb,453005,453844,VF,453845,456191
a_10,dfb,453005,453844,VF,453845,456191,dfb,456192,457014
a_10,VF,453845,456191,dfb,456192,457014,VF,457015,476721
a_10,dfb,456192,457014,VF,457015,476721,dfb,476722,477564
a_10,VF,457015,476721,dfb,476722,477564,VF,477565,478029
a_10,dfb,476722,477564,VF,477565,478029,CVF,478030,478914
a_10,VF,477565,478029,CVF,478030,478914,VF,478915,483087
a_10,CVF,478030,478914,VF,478915,483087,dfb,483088,483909
a_10,VF,478915,483087,dfb,483088,483909,VF,483910,484302
a_10,dfb,483088,483909,VF,483910,484302,PE,484303,503734
a_10,VF,483910,484302,PE,484303,503734,VF,503735,510814
a_10,PE,484303,503734,VF,503735,510814,dfb,510815,511659
a_10,VF,503735,510814,dfb,510815,511659,VF,511660,511756
a_10,dfb,510815,511659,VF,511660,511756,PE,511757,517689
a_10,VF,511660,511756,PE,511757,517689,PR,517690,1500763
a_10,PE,511757,517689,PR,517690,1500763,pr,1500764,1505000
a_10,PR,517690,1500763,pr,1500764,1505000,un,1,676
a_10,pr,1500764,1505000,un,1,676,VF,677,4163
a_11,un,1,676,VF,677,4163,CVF,4164,47186
a_11,VF,677,4163,CVF,4164,47186,VF,47187,95296
a_11,CVF,4164,47186,VF,47187,95296,CVF,95297,97543
a_11,VF,47187,95296,CVF,95297,97543,VF,97544,99407
a_11,CVF,95297,97543,VF,97544,99407,CVF,99408,111331
a_11,VF,97544,99407,CVF,99408,111331,VF,111332,123981
a_11,CVF,99408,111331,VF,111332,123981,dfb,123982,124821
a_11,VF,111332,123981,dfb,123982,124821,VF,124822,125571
a_11,dfb,123982,124821,VF,124822,125571,AS,125572,126899
a_11,VF,124822,125571,AS,125572,126899,dfb,126900,127741
a_11,AS,125572,126899,dfb,126900,127741,AS,127742,128355
a_11,dfb,126900,127741,AS,127742,128355,VF,128356,132447
a_11,AS,127742,128355,VF,128356,132447,dfb,132448,133291
a_11,VF,128356,132447,dfb,132448,133291,VF,133292,133927
a_11,dfb,132448,133291,VF,133292,133927,AS,133928,146359
a_11,VF,133292,133927,AS,133928,146359,CAS,146360,191376
a_11,AS,133928,146359,CAS,146360,191376,AS,191377,191623
a_11,CAS,146360,191376,AS,191377,191623,VF,191624,197442
a_11,AS,191377,191623,VF,191624,197442,CVF,197443,200501
a_11,VF,191624,197442,CVF,197443,200501,VF,200502,209377
a_11,CVF,197443,200501,VF,200502,209377,CVF,209378,209722
a_11,VF,200502,209377,CVF,209378,209722,VF,209723,214655
a_11,CVF,209378,209722,VF,209723,214655,CVF,214656,218737
a_11,VF,209723,214655,CVF,214656,218737,VF,218738,225599
a_11,CVF,214656,218737,VF,218738,225599,CVF,225600,248328
a_11,VF,218738,225599,CVF,225600,248328,VF,248329,252316
a_11,CVF,225600,248328,VF,248329,252316,CVF,252317,256352
a_11,VF,248329,252316,CVF,252317,256352,VF,256353,262944
a_11,CVF,252317,256352,VF,256353,262944,dfb,262945,263786
a_11,VF,256353,262944,dfb,262945,263786,VF,263787,264392
a_11,dfb,262945,263786,VF,263787,264392,AS,264393,265275
a_11,VF,263787,264392,AS,264393,265275,VF,265276,268576
a_11,AS,264393,265275,VF,265276,268576,dfb,268577,269396
a_11,VF,265276,268576,dfb,268577,269396,VF,269397,269615
a_11,dfb,268577,269396,VF,269397,269615,AS,269616,270173
a_11,VF,269397,269615,AS,269616,270173,VF,270174,275233
a_11,AS,269616,270173,VF,270174,275233,dfb,275234,276056
a_11,VF,270174,275233,dfb,275234,276056,VF,276057,278203
a_11,dfb,275234,276056,VF,276057,278203,CVF,278204,311939
a_11,VF,276057,278203,CVF,278204,311939,VF,311940,319841
a_11,CVF,278204,311939,VF,311940,319841,dfb,319842,320681
a_11,VF,311940,319841,dfb,319842,320681,VF,320682,324974
a_11,dfb,319842,320681,VF,320682,324974,dfb,324975,325816
a_11,VF,320682,324974,dfb,324975,325816,VF,325817,326346
a_11,dfb,324975,325816,VF,325817,326346,PE,326347,334758
a_11,VF,325817,326346,PE,326347,334758,CPE,334759,335302
a_11,PE,326347,334758,CPE,334759,335302,PE,335303,337726
a_11,CPE,334759,335302,PE,335303,337726,CPE,337727,376643
a_11,PE,335303,337726,CPE,337727,376643,PE,376644,376707
a_11,CPE,337727,376643,PE,376644,376707,VT,376708,381756
a_11,PE,376644,376707,VT,376708,381756,VF,381757,382631
a_11,VT,376708,381756,VF,381757,382631,dfb,382632,383471
a_11,VF,381757,382631,dfb,382632,383471,VF,383472,383886
a_11,dfb,382632,383471,VF,383472,383886,PE,383887,406717
a_11,VF,383472,383886,PE,383887,406717,CPE,406718,417368
a_11,PE,383887,406717,CPE,406718,417368,PE,417369,423258
a_11,CPE,406718,417368,PE,417369,423258,CPE,423259,423343
a_11,PE,417369,423258,CPE,423259,423343,PE,423344,431877
a_11,CPE,423259,423343,PE,423344,431877,CPE,431878,431930
a_11,PE,423344,431877,CPE,431878,431930,PE,431931,433757
a_11,CPE,431878,431930,PE,431931,433757,VF,433758,439519
a_11,PE,431931,433757,VF,433758,439519,dfb,439520,440361
a_11,VF,433758,439519,dfb,439520,440361,VF,440362,454439
a_11,dfb,439520,440361,VF,440362,454439,dfb,454440,455281
a_11,VF,440362,454439,dfb,454440,455281,VF,455282,462447
a_11,dfb,454440,455281,VF,455282,462447,CVF,462448,490098
a_11,VF,455282,462447,CVF,462448,490098,VF,490099,500520
a_11,CVF,462448,490098,VF,490099,500520,dfb,500521,501361
a_11,VF,490099,500520,dfb,500521,501361,VF,501362,509886
a_11,dfb,500521,501361,VF,501362,509886,dfb,509887,510731
a_11,VF,501362,509886,dfb,509887,510731,VF,510732,518419
a_11,dfb,509887,510731,VF,510732,518419,dfb,518420,519261
a_11,VF,510732,518419,dfb,518420,519261,VF,519262,521556
a_11,dfb,518420,519261,VF,519262,521556,CVF,521557,551432
a_11,VF,519262,521556,CVF,521557,551432,VF,551433,562736
a_11,CVF,521557,551432,VF,551433,562736,dfb,562737,563576
a_11,VF,551433,562736,dfb,562737,563576,VF,563577,564254
a_11,dfb,562737,563576,VF,563577,564254,PE,564255,565987
a_11,VF,563577,564254,PE,564255,565987,VF,565988,568427
a_11,PE,564255,565987,VF,565988,568427,dfb,568428,569251
a_11,VF,565988,568427,dfb,568428,569251,VF,569252,574901
a_11,dfb,568428,569251,VF,569252,574901,dfb,574902,575741
a_11,VF,569252,574901,dfb,574902,575741,VF,575742,576851
a_11,dfb,574902,575741,VF,575742,576851,CVF,576852,607824
a_11,VF,575742,576851,CVF,576852,607824,VF,607825,616094
a_11,CVF,576852,607824,VF,607825,616094,dfb,616095,616936
a_11,VF,607825,616094,dfb,616095,616936,VF,616937,621826
a_11,dfb,616095,616936,VF,616937,621826,dfb,621827,622666
a_11,VF,616937,621826,dfb,621827,622666,VF,622667,634567
a_11,dfb,621827,622666,VF,622667,634567,dfb,634568,635411
a_11,VF,622667,634567,dfb,634568,635411,VF,635412,638521
a_11,dfb,634568,635411,VF,635412,638521,CVF,638522,666370
a_11,VF,635412,638521,CVF,638522,666370,VF,666371,679004
a_11,CVF,638522,666370,VF,666371,679004,dfb,679005,679846
a_11,VF,666371,679004,dfb,679005,679846,VF,679847,683602
a_11,dfb,679005,679846,VF,679847,683602,dfb,683603,684441
a_11,VF,679847,683602,dfb,683603,684441,VF,684442,688435
a_11,dfb,683603,684441,VF,684442,688435,dfb,688436,689276
a_11,VF,684442,688435,dfb,688436,689276,VF,689277,692640
a_11,dfb,688436,689276,VF,689277,692640,CVF,692641,696506
a_11,VF,689277,692640,CVF,692641,696506,VF,696507,731257
a_11,CVF,692641,696506,VF,696507,731257,dfb,731258,732096
a_11,VF,696507,731257,dfb,731258,732096,VF,732097,732798
a_11,dfb,731258,732096,VF,732097,732798,PE,732799,739384
a_11,VF,732097,732798,PE,732799,739384,VF,739385,742529
a_11,PE,732799,739384,VF,739385,742529,CVF,742530,774249
a_11,VF,739385,742529,CVF,742530,774249,VF,774250,784126
a_11,CVF,742530,774249,VF,774250,784126,dfb,784127,784966
a_11,VF,774250,784126,dfb,784127,784966,VF,784967,785537
a_11,dfb,784127,784966,VF,784967,785537,PE,785538,790088
a_11,VF,784967,785537,PE,785538,790088,CPE,790089,790118
a_11,PE,785538,790088,CPE,790089,790118,PE,790119,794152
a_11,CPE,790089,790118,PE,790119,794152,CPE,794153,801958
a_11,PE,790119,794152,CPE,794153,801958,PE,801959,802214
a_11,CPE,794153,801958,PE,801959,802214,VF,802215,803548
a_11,PE,801959,802214,VF,802215,803548,CVF,803549,838271
a_11,VF,802215,803548,CVF,803549,838271,VF,838272,847086
a_11,CVF,803549,838271,VF,838272,847086,dfb,847087,847911
a_11,VF,838272,847086,dfb,847087,847911,VF,847912,848674
a_11,dfb,847087,847911,VF,847912,848674,PE,848675,869441
a_11,VF,847912,848674,PE,848675,869441,VF,869442,877512
a_11,PE,848675,869441,VF,869442,877512,CVF,877513,885212
a_11,VF,869442,877512,CVF,877513,885212,VF,885213,911978
a_11,CVF,877513,885212,VF,885213,911978,CVF,911979,912345
a_11,VF,885213,911978,CVF,911979,912345,VF,912346,917025
a_11,CVF,911979,912345,VF,912346,917025,dfb,917026,917846
a_11,VF,912346,917025,dfb,917026,917846,VF,917847,918461
a_11,dfb,917026,917846,VF,917847,918461,PE,918462,929778
a_11,VF,917847,918461,PE,918462,929778,CPE,929779,1020617
a_11,PE,918462,929778,CPE,929779,1020617,PE,1020618,1037313
a_11,CPE,929779,1020617,PE,1020618,1037313,CPE,1037314,1131935
a_11,PE,1020618,1037313,CPE,1037314,1131935,PE,1131936,1131965
a_11,CPE,1037314,1131935,PE,1131936,1131965,VF,1131966,1138676
a_11,PE,1131936,1131965,VF,1131966,1138676,dfb,1138677,1139516
a_11,VF,1131966,1138676,dfb,1138677,1139516,VF,1139517,1139928
a_11,dfb,1138677,1139516,VF,1139517,1139928,AS,1139929,1241460
a_11,VF,1139517,1139928,AS,1139929,1241460,as,1241461,1300143
a_11,AS,1139929,1241460,as,1241461,1300143,cas,1300144,1300304
a_11,as,1241461,1300143,cas,1300144,1300304,as,1300305,1318610
a_11,cas,1300144,1300304,as,1300305,1318610,cas,1318611,1318821
a_11,as,1300305,1318610,cas,1318611,1318821,as,1318822,1390000
a_11,cas,1318611,1318821,as,1318822,1390000,un,1,195
a_11,as,1318822,1390000,un,1,195,VF,196,31615
a_12,un,1,195,VF,196,31615,CVF,31616,41238
a_12,VF,196,31615,CVF,31616,41238,VF,41239,56019
a_12,CVF,31616,41238,VF,41239,56019,CVF,56020,74502
a_12,VF,41239,56019,CVF,56020,74502,VF,74503,77024
a_12,CVF,56020,74502,VF,74503,77024,CVF,77025,78986
a_12,VF,74503,77024,CVF,77025,78986,VF,78987,99120
a_12,CVF,77025,78986,VF,78987,99120,CVF,99121,100973
a_12,VF,78987,99120,CVF,99121,100973,VF,100974,105229
a_12,CVF,99121,100973,VF,100974,105229,dfb,105230,106069
a_12,VF,100974,105229,dfb,105230,106069,VF,106070,109243
a_12,dfb,105230,106069,VF,106070,109243,PE,109244,129354
a_12,VF,106070,109243,PE,109244,129354,CPE,129355,156012
a_12,PE,109244,129354,CPE,129355,156012,PE,156013,164936
a_12,CPE,129355,156012,PE,156013,164936,CPE,164937,182504
a_12,PE,156013,164936,CPE,164937,182504,PE,182505,189630
a_12,CPE,164937,182504,PE,182505,189630,CPE,189631,225972
a_12,PE,182505,189630,CPE,189631,225972,PE,225973,228248
a_12,CPE,189631,225972,PE,225973,228248,CPE,228249,249272
a_12,PE,225973,228248,CPE,228249,249272,PE,249273,263997
a_12,CPE,228249,249272,PE,249273,263997,VF,263998,268461
a_12,PE,249273,263997,VF,263998,268461,dfb,268462,269304
a_12,VF,263998,268461,dfb,268462,269304,VF,269305,269772
a_12,dfb,268462,269304,VF,269305,269772,PE,269773,273774
a_12,VF,269305,269772,PE,269773,273774,PR,273775,288571
a_12,PE,269773,273774,PR,273775,288571,PE,288572,292216
a_12,PR,273775,288571,PE,288572,292216,CPE,292217,293572
a_12,PE,288572,292216,CPE,292217,293572,PE,293573,296270
